Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX19,OUT027,5414.578380907675
FDN20,OUT018,670.6823267363714
FDB44,OUT035,4030.8129699801093
FDO31,OUT019,380.4567899533665
FDA31,OUT046,3053.9449256662574
FDW56,OUT045,4122.22232295943
FDF20,OUT019,778.1574246629273
FDU07,OUT017,2247.6689586216166
FDR08,OUT027,2502.206880397799
FDX56,OUT045,2112.162798691748
FDD56,OUT013,3484.790295422208
FDH57,OUT019,344.7815261981957
FDS19,OUT018,982.438613593954
FDJ44,OUT018,3224.3197746542783
FDL20,OUT013,1075.911961270224
FDJ32,OUT018,1135.5167146992944
FDE56,OUT049,1163.472327688888
FDF57,OUT013,3071.5383432138997
FDC56,OUT045,1909.2280764766904
FDW56,OUT019,368.47763743612063
FDD33,OUT049,3595.2025961554023
FDF21,OUT019,514.8107564394465
FDO20,OUT010,528.8715351366716
FDT43,OUT019,344.5095054580147
FDQ55,OUT046,2275.3082302890234
FDD45,OUT017,1407.8483644143519
FDX19,OUT010,411.2035830317611
FDB44,OUT010,584.906514318599
FDE09,OUT035,924.3970275832637
FDV56,OUT046,1386.0246229316172
FDY43,OUT017,1510.3968815448575
FDE21,OUT017,1550.3036696215877
FDX55,OUT018,3505.1759204939885
FDI44,OUT046,1439.5473304464465
FDN08,OUT035,1649.1582564179146
FDO20,OUT027,6834.377116240716
FDH20,OUT027,2672.969287085293
FDD21,OUT027,3291.535844541065
FDF32,OUT027,6749.11771176961
FDH32,OUT017,3049.2966217380613
FDZ08,OUT018,868.3640181400451
FDT44,OUT027,3785.22603076065
FDC44,OUT035,2502.444333072968
FDE20,OUT018,2453.2748833469013
FDC56,OUT049,1960.6872563094175
FDY20,OUT019,-116.29885404200081
FDJ20,OUT027,3255.908373369204
FDD09,OUT049,3401.303990960122
FDN31,OUT010,502.6627972734459
FDM56,OUT046,1219.5913565370179
FDS32,OUT018,1785.0928827725998
FDW55,OUT018,4218.449343549946
FDY44,OUT017,2372.110364869646
FDQ31,OUT017,1181.2645072384692
FDY43,OUT027,3833.7558320973894
FDP44,OUT027,2319.0569160198525
FDK08,OUT045,1328.731198178507
FDT44,OUT013,905.3398068988502
FDT56,OUT017,826.111348747605
FDK56,OUT018,2655.136656038977
FDF44,OUT046,2285.2463075747237
FDI32,OUT018,1638.9965110535536
FDA07,OUT019,291.3939302037072
FDN20,OUT035,3206.9420177068832
FDQ44,OUT027,4168.6989674184715
FDN56,OUT018,1872.3251067694687
FDQ19,OUT019,391.90173527866045
FDY43,OUT049,3051.8018489238016
FDP32,OUT045,2702.6648049851933
FDO31,OUT035,2080.761312789762
FDX32,OUT027,4446.360268772049
FDU55,OUT046,6150.671568710291
FDC44,OUT010,429.9949842832482
FDN31,OUT027,5561.499608562606
DRL59,OUT013,658.0831451366162
DRH11,OUT046,447.9480506793748
DRP47,OUT019,-819.5922968664688
DRL23,OUT027,2191.234450983291
DRM11,OUT035,3909.0390973566573
DRI59,OUT049,4511.113352187607
DRI47,OUT019,533.1966495797228
DRN59,OUT035,893.7287676807813
DRH23,OUT027,2217.7378470364233
DRN11,OUT013,2877.642516540678
DRH23,OUT018,730.5318114446172
DRN59,OUT013,541.2848141689562
DRH59,OUT045,376.09009710962073
DRK47,OUT017,2218.150863058646
DRI59,OUT018,4906.337289981112
DRO59,OUT035,1418.787692001083
DRH11,OUT010,269.68819471077927
DRL59,OUT046,341.9105441313661
DRK47,OUT010,34.42584732079331
DRL23,OUT018,1246.3540927255121
DRI59,OUT045,4143.278244481768
DRJ47,OUT017,3719.0203752565694
DRJ59,OUT018,532.6845023057267
DRJ23,OUT018,3826.3838628281856
DRO47,OUT013,2178.5614948589046
DRK35,OUT018,442.19540831225663
DRN35,OUT027,812.9687955551881
DRJ35,OUT035,1271.6210301554934
DRH59,OUT027,2003.8981235794251
DRL23,OUT046,1843.283638550194
DRL59,OUT017,812.6356739448352
DRJ47,OUT045,1004.4664590233782
DRF23,OUT013,3343.8210582598467
DRJ35,OUT049,946.131755258698
DRH59,OUT018,1076.091341846269
DRI11,OUT046,1306.5076399256927
DRN11,OUT035,2377.649769397787
DRH23,OUT010,286.8378699162822
DRL59,OUT018,983.4576785821421
DRM23,OUT046,2533.984085317562
DRJ59,OUT035,840.6757221843632
DRH59,OUT035,1469.7311887026112
DRQ35,OUT046,1837.7498254986806
DRJ47,OUT019,1687.5143909987946
DRG11,OUT017,1757.1071318662775
DRK11,OUT027,3066.0697327498688
DRJ23,OUT046,2727.4695413071954
DRG23,OUT017,1783.9808649710596
DRI11,OUT013,1501.2798140686332
DRM11,OUT045,3732.74424256165
DRO35,OUT018,1063.8854239998132
DRK59,OUT013,2653.5739453753167
DRM47,OUT013,1029.3935923823747
DRJ23,OUT035,3737.025818465149
DRJ11,OUT046,3660.1040875163535
DRL47,OUT017,2329.7459128911773
DRI47,OUT017,3681.8294394093878
DRN35,OUT017,810.5408482822697
DRI47,OUT027,3735.5519888028666
DRK23,OUT045,3246.3702936296713
DRO59,OUT027,2549.3212209738585
DRL47,OUT018,672.5516926498651
DRK59,OUT049,4508.584075329937
DRJ47,OUT035,1616.0640479896322
DRH59,OUT013,1373.0976001406596
DRO35,OUT035,2967.2092703954872
DRG11,OUT035,1632.037835962546
DRL23,OUT017,480.8678647237848
DRL59,OUT049,738.1595418711704
DRM11,OUT027,6873.040367296842
DRK47,OUT027,5003.679313868175
DRM59,OUT035,2517.0838094813535
DRM47,OUT049,4196.194206411811
DRL11,OUT013,1362.9253801420998
DRO35,OUT013,2257.9412064720677
DRL47,OUT013,3121.827384642722
DRK11,OUT017,1536.9583228154077
DRK23,OUT019,-788.5551307268913
DRK35,OUT013,656.7069836023891
DRI59,OUT035,3118.0028501280494
DRH23,OUT046,739.8979557831731
DRG11,OUT027,2138.3751908199374
DRM23,OUT045,1704.1347954454793
DRK23,OUT035,5410.558066641301
DRP35,OUT017,2804.5479957634157
DRL11,OUT010,490.5552174815159
DRM35,OUT046,3394.477648391228
DRO35,OUT010,486.6531306072809
DRN59,OUT046,501.93545761941004
DRI11,OUT017,1811.2618996516392
DRG23,OUT010,410.6680356544607
DRN59,OUT018,648.8681774435299
DRK23,OUT046,3852.1543447217314
DRM11,OUT017,5814.0152003560725
DRL35,OUT018,512.9218726505867
DRN47,OUT019,344.0135305086328
DRO47,OUT027,2654.4337390035535
DRH11,OUT035,1294.4979558865693
DRO59,OUT046,1122.4189388075797
DRJ47,OUT010,303.1042967758335
DRM11,OUT049,4604.581840091866
DRI59,OUT013,2878.970375879174
DRM11,OUT019,851.2684001721736
DRJ35,OUT018,854.9563485887395
DRI47,OUT045,2071.687087618087
DRG11,OUT049,724.6434173188061
DRH11,OUT017,1082.3589385135765
DRM59,OUT046,2713.77673510756
DRJ35,OUT027,1775.35829862971
DRP47,OUT035,4384.35789231866
DRN35,OUT045,800.1190564581036
DRK59,OUT019,479.74901428317844
DRQ35,OUT019,488.68250573967975
DRH11,OUT018,752.9180424730487
DRM35,OUT049,3924.2403240172653
DRI23,OUT046,1050.623701930289
DRL23,OUT019,277.9295129951754
DRM11,OUT010,509.11947004125796
DRK47,OUT035,2719.159808375892
DRP47,OUT010,778.3657837754283
DRL59,OUT027,1931.1575502612163
DRJ11,OUT027,3444.5912741346337
DRO59,OUT013,1521.2538664726308
DRJ23,OUT049,3007.419582330028
DRN11,OUT027,3740.7740660436907
DRP47,OUT018,2783.26472453046
DRM35,OUT018,-273.7028536523328
DRL59,OUT045,1325.9146612118493
DRH59,OUT017,2366.1065882427342
DRJ59,OUT017,874.4528603209558
DRL47,OUT019,598.7409571783967
DRJ35,OUT045,828.2628507278255
DRH23,OUT035,1673.3791512531543
DRP47,OUT045,3154.397251043686
DRI59,OUT046,3382.9130873402346
DRJ47,OUT049,2917.434462317568
DRL11,OUT017,2892.934479467422
DRP47,OUT027,4399.605915419572
DRM35,OUT013,4146.303783385229
DRO47,OUT045,2832.789811888888
DRH11,OUT019,162.5191153113708
DRI23,OUT013,2452.245474852624
DRM47,OUT017,4178.606355158682
DRO35,OUT027,3149.933348754136
DRL11,OUT046,1798.721899841702
DRO59,OUT018,1305.9311509862348
DRK59,OUT046,4883.883170266544
DRL35,OUT046,758.3517174022197
NCC54,OUT019,805.4466135697357
NCS41,OUT035,2528.7635691869073
NCH29,OUT046,2274.838818969888
NCT29,OUT013,2676.2040461270776
NCU05,OUT013,-84.44319768203854
NCB54,OUT045,1554.1726673788612
NCM53,OUT010,231.20959225033494
NCB06,OUT046,1212.801422617041
NCW17,OUT017,3604.274764687172
NCR41,OUT035,1176.5724912165965
NCV29,OUT018,1080.1214461058828
NCX29,OUT027,3641.8718717592587
NCU53,OUT027,3148.29468023948
NCT29,OUT018,2044.1102800523195
NCB54,OUT027,3341.690885267771
NCN41,OUT049,2887.2079648822787
NCK53,OUT019,471.81915132295967
NCP41,OUT017,2052.631783920764
NCQ29,OUT049,4032.526381886759
NCW05,OUT027,2278.4044753338985
NCL41,OUT027,947.5068630403841
NCC54,OUT046,3952.9436175779683
NCP41,OUT045,1609.54333731473
NCT29,OUT035,2125.9548157454997
NCY05,OUT010,92.70268686971417
NCN41,OUT045,3067.647511386888
NCX53,OUT049,1975.3335595683134
NCX41,OUT035,3915.0077142685996
NCU29,OUT017,2618.7204726714676
NCQ29,OUT010,500.0801043246104
NCC54,OUT027,4838.857611709652
NCZ41,OUT049,2799.244048337475
NCV29,OUT017,2533.9432091164067
NCK17,OUT010,103.62890627608454
NCW29,OUT035,2982.9130682284026
NCR17,OUT046,2010.879648020167
NCM29,OUT049,1324.9565183784032
NCA17,OUT027,2537.008506785022
NCX05,OUT046,2418.8863601737717
NCM41,OUT027,3968.903487742139
NCU29,OUT010,769.3125841441347
NCM29,OUT013,1301.5129611654443
NCT05,OUT017,7178.877235532066
NCC42,OUT027,3640.619067372385
NCC54,OUT017,5406.507219281912
NCZ41,OUT046,3136.069942685794
NCT17,OUT018,2435.0362503884216
NCZ29,OUT027,3491.1925697389697
NCT29,OUT049,1212.7046667516815
NCL05,OUT017,379.30045148563613
NCM17,OUT049,547.0732019348982
NCL17,OUT010,582.2275879738656
NCA17,OUT010,-38.27784517638452
NCQ29,OUT045,4449.749417087995
NCZ53,OUT035,2838.2425852674987
NCS41,OUT019,458.1619072024432
NCT53,OUT046,1653.8870050746048
NCX17,OUT049,2309.9839386899243
NCM53,OUT035,2165.3558909637754
NCZ17,OUT035,270.39627723116996
NCU29,OUT049,2799.9901962727354
NCA53,OUT027,1728.4927912370847
NCQ17,OUT045,2120.156182857698
NCW41,OUT010,155.23993802658038
NCR29,OUT017,724.677600693339
NCQ29,OUT027,7102.808941739991
NCY17,OUT017,265.9605991868673
NCQ05,OUT018,1609.0666989611943
NCP29,OUT045,210.14797609681432
NCP17,OUT045,1349.359368495784
NCM17,OUT035,473.68656948284865
NCT05,OUT035,3811.361809967174
NCN53,OUT046,995.2622220143146
NCU53,OUT046,1572.176605509384
NCU17,OUT019,178.53652388129603
NCW41,OUT018,2235.953906715277
NCO29,OUT046,1306.0610883266393
NCR41,OUT013,1280.6497912710229
NCY05,OUT013,384.72054094938676
NCN41,OUT017,1731.813430881942
NCX53,OUT027,3552.6344421413473
NCV29,OUT035,3534.4065562079822
NCN17,OUT027,2767.4836717598614
NCJ29,OUT017,1240.6303851402306
NCO41,OUT013,1464.899851622463
NCL29,OUT013,1815.7506164209062
NCZ53,OUT046,3589.0150071800153
NCJ05,OUT018,2172.4723624663084
NCO05,OUT035,2468.3320667388525
NCA53,OUT035,684.3668795557517
NCK17,OUT035,535.9214994083056
NCX17,OUT046,3896.5216146803737
NCQ17,OUT046,1599.6202938394167
NCQ41,OUT019,-420.1863171501393
NCS29,OUT018,4202.844635184832
NCS29,OUT010,381.34874067179794
NCC42,OUT017,2328.76443253622
NCA05,OUT045,970.4348338597708
NCP41,OUT046,1741.8911914506402
NCX41,OUT013,4942.736592964427
NCW41,OUT013,2149.6530421991433
NCT17,OUT035,3496.952672436917
NCO53,OUT046,3591.8292908217345
NCW05,OUT035,1953.0736737876
NCM17,OUT045,648.8342565060577
NCA41,OUT018,2420.348805756379
NCZ05,OUT046,1931.9012132748278
NCV41,OUT035,1733.0406795355698
NCY05,OUT035,278.76552802243805
NCN29,OUT018,396.0856505570689
NCY29,OUT049,1012.8317491345458
NCA41,OUT027,4317.969554538464
NCA17,OUT035,638.0202063931094
NCD42,OUT035,276.5126028644895
NCR29,OUT046,1138.9036734922138
NCV53,OUT027,4774.363494834549
NCK29,OUT018,2802.8625027503153
NCR17,OUT049,2548.4195658119493
NCQ41,OUT017,2639.555998260738
NCQ17,OUT019,261.659110951254
NCP29,OUT049,891.2998123644211
NCM05,OUT045,4049.6421365822816
NCQ53,OUT035,4626.628367377052
NCL41,OUT013,315.685127379262
NCI17,OUT035,2522.2253035818194
NCZ53,OUT017,1590.2344801791212
NCL41,OUT045,775.9173252433172
NCV05,OUT049,3020.1158780923442
NCL17,OUT027,3500.210903127965
NCU41,OUT027,4613.418697391315
NCA05,OUT027,3366.539781918029
NCY53,OUT045,3352.9258535041076
NCK17,OUT046,436.4631468306868
NCH29,OUT019,388.4828946009188
NCD42,OUT017,722.4002332503137
NCZ29,OUT049,1074.489573767733
NCM41,OUT035,513.8907591586853
NCP41,OUT049,2307.949956332708
NCJ17,OUT019,138.81246301368628
NCW05,OUT010,233.42252458289772
NCY41,OUT018,146.71306560810126
NCT53,OUT010,151.9055426360435
NCJ17,OUT035,1619.064869779671
NCS05,OUT017,3306.0251237416287
NCB06,OUT045,1822.0606212406874
NCU41,OUT018,3362.144377265182
NCS17,OUT046,2126.915351871418
NCN41,OUT027,3663.557946444247
NCB42,OUT049,2818.655951113399
NCP29,OUT019,43.78332608961341
NCN53,OUT045,649.8934639648464
NCW05,OUT017,761.9655795730184
NCA53,OUT013,238.92896648657734
NCK17,OUT018,546.9365075986902
NCU29,OUT013,3161.3128640336645
NCW29,OUT010,615.8659024949695
NCN17,OUT045,1723.1520696354012
NCU05,OUT017,971.2234686278374
NCU41,OUT017,2653.7369387628582
NCJ05,OUT045,2614.0311739226513
NCA41,OUT013,2140.3811829882115
NCZ53,OUT045,3317.8729587437783
NCM05,OUT018,6088.8457179585885
NCR53,OUT046,3296.148380188939
NCN29,OUT013,249.4173180728958
NCK05,OUT049,1390.458645507234
NCY41,OUT013,620.6150014485493
NCV53,OUT045,5335.828494150501
NCT53,OUT045,1744.4136948760713
NCR29,OUT013,472.06313615859926
NCS41,OUT045,1585.8578896393801
NCC42,OUT010,382.57919326507704
NCO17,OUT013,1497.3929227821704
NCY41,OUT019,70.00968036289282
NCY17,OUT019,180.74643389186554
NCV05,OUT018,2632.982702955085
NCK29,OUT045,2297.565175288335
NCR53,OUT045,6382.3856048072885
NCM41,OUT017,443.62817177933084
NCR53,OUT017,3039.471077276652
NCX53,OUT017,-621.0652417040185
NCZ05,OUT045,712.4953888160655
NCT53,OUT035,1973.9587512896876
NCZ29,OUT035,2572.3835786324535
NCU53,OUT018,2853.622735627043
NCA17,OUT049,1961.1712591830697
NCB54,OUT035,2279.279980586366
NCP17,OUT013,1422.8212332509165
NCT17,OUT049,3372.619923251169
NCM41,OUT046,1696.618336455594
NCX53,OUT046,1482.1588754726731
NCO41,OUT018,1611.2058767135782
NCX17,OUT027,6116.463439087274
NCZ17,OUT049,1005.4306137298552
NCS17,OUT045,1300.256061938172
NCD42,OUT019,125.54236915522893
NCV29,OUT027,5640.573974805652
NCL05,OUT045,599.4102077134428
NCZ05,OUT027,2481.7430324397565
NCV17,OUT027,3342.215132336367
NCB42,OUT046,2234.0563376537116
NCP41,OUT035,1726.0036409414888
NCY17,OUT027,1612.7254192993837
NCH29,OUT027,2913.9788263629425
NCW05,OUT046,2051.2619281943953
NCI17,OUT019,360.89321429660276
NCZ17,OUT013,456.34925678252057
NCX53,OUT035,1367.683357627107
NCW05,OUT018,1104.8088768685056
NCS41,OUT017,3264.2608527147777
NCZ41,OUT027,3475.9822324480183
NCT53,OUT013,2087.912626142253
NCD42,OUT046,765.7966094486246
NCT05,OUT049,3985.8758338743155
NCY53,OUT049,2237.1837758295756
NCS41,OUT013,3433.979639762312
NCT53,OUT049,2528.193845376698
NCV53,OUT049,6363.102440286269
NCJ29,OUT046,1604.8259880147848
NCZ29,OUT017,2624.569107279668
NCN29,OUT027,1692.8073994814704
NCY17,OUT018,325.8783897878177
NCP53,OUT046,4688.085061336922
NCZ05,OUT049,791.1865322114559
NCM17,OUT010,92.90227743118976
NCZ05,OUT018,745.2743698699308
NCV05,OUT019,362.1604710512845
NCS05,OUT035,2845.839848519235
NCY29,OUT010,227.76890930626564
NCV29,OUT045,2437.2669769866416
NCL17,OUT013,2094.5119851126665
NCQ29,OUT018,4115.008240705461
NCQ41,OUT049,3613.420110685892
NCQ29,OUT035,3924.3502491713334
NCB06,OUT049,3333.387802208398
NCV53,OUT035,3430.253223708361
NCN17,OUT017,2657.8399837549423
NCH29,OUT049,1877.7587436915223
NCU29,OUT018,1821.1300780916645
NCQ17,OUT049,2108.4955442278397
NCQ05,OUT046,1629.0362636023228
NCW29,OUT045,2405.1082336968148
NCR29,OUT049,877.0264289947586
NCU41,OUT010,562.3890653533413
NCT41,OUT027,2571.6560477011444
NCY53,OUT019,802.8629477804513
NCR05,OUT049,2454.021794689863
NCU29,OUT045,2207.4963786779763
NCI17,OUT049,1611.143773879548
NCX17,OUT035,3633.641686967507
NCS41,OUT010,573.1322047347501
NCX53,OUT018,-267.72853966002754
NCK05,OUT045,1168.3769568846124
NCA05,OUT018,2544.8575758823936
NCR05,OUT019,1613.7197157018863
NCN05,OUT013,2314.7172662335915
NCL53,OUT049,2729.1519694581875
NCS29,OUT046,2737.301340994192
NCC42,OUT035,2341.805148995319
NCW17,OUT019,446.6506292280035
NCJ17,OUT027,2325.8398593757747
NCS05,OUT046,2366.8593313275783
NCN53,OUT049,65.43404337810966
NCU53,OUT017,1000.6224650401543
NCW53,OUT046,3522.08793767065
NCZ29,OUT018,2208.88329460604
NCW17,OUT049,2762.4287362953714
NCP17,OUT035,1066.4104805645238
NCO53,OUT035,2468.4737212960945
NCM53,OUT013,599.120012866302
NCX53,OUT045,1140.7059042870808
NCP53,OUT049,3702.0440784429775
NCT41,OUT017,1350.490909871223
NCV17,OUT045,3487.053165379089
NCO05,OUT010,411.74461228231394
NCU41,OUT045,3520.503995567121
NCQ17,OUT035,2983.335898757605
NCP41,OUT027,2546.783361829137
NCC42,OUT018,1759.8975268432478
NCB54,OUT046,1381.742977252491
NCV17,OUT018,1740.7997820352832
NCS05,OUT018,1662.9417115710482
NCU29,OUT035,2318.4838685153663
NCN41,OUT035,2701.4558179179962
NCL17,OUT019,445.4466335315228
NCS17,OUT035,1442.0087913507398
NCR29,OUT019,113.3817949377435
NCP05,OUT013,2637.8959310369805
NCO53,OUT045,2790.1823141855252
NCU53,OUT049,2170.9648389280537
NCT41,OUT049,2942.116129583431
NCM05,OUT013,5257.539750819353
NCU05,OUT046,1469.9973575914526
NCW29,OUT046,1995.676555705813
NCP53,OUT035,4107.320224610831
NCQ29,OUT013,3632.110336943747
NCP53,OUT045,4419.9703469692595
NCV41,OUT019,703.6304984208862
NCJ17,OUT046,1607.110386137609
NCW53,OUT035,3483.452196148732
NCS05,OUT019,280.89981776876084
NCU17,OUT046,3398.484443860889
NCM05,OUT017,2699.2233679079436
NCV05,OUT013,2475.2155763383735
NCX05,OUT049,2726.353487906199
NCX41,OUT027,5411.412165070706
NCO29,OUT019,284.322117584677
NCN29,OUT046,198.86520279306637
NCS53,OUT018,2285.9873938091323
NCT05,OUT027,5570.076760216726
NCO41,OUT049,1483.3549058193862
NCS29,OUT045,4768.3363709596515
NCP17,OUT017,1208.0322740380184
NCX29,OUT018,1196.8771200543301
NCZ05,OUT017,2734.7990095949217
NCL17,OUT045,2039.2788785919438
NCY53,OUT035,1525.3428971753451
NCX41,OUT017,4622.774922428772
NCM53,OUT027,2355.8768219227695
NCW17,OUT045,3175.6865103513883
NCK53,OUT045,1549.2028680733952
NCB54,OUT019,189.72260087469795
NCX17,OUT013,4218.0424614027725
NCT41,OUT018,2492.2150825724166
NCQ41,OUT046,4278.502812333564
NCN17,OUT049,1476.0143251849995
NCT53,OUT018,2969.0734108279594
NCN05,OUT027,5408.701792191657
NCW05,OUT013,1277.6022531657588
NCI29,OUT013,2154.15209195552
NCO53,OUT013,3248.5259068829646
NCV17,OUT013,1491.235900171806
NCB06,OUT018,2331.7142979230503
NCS41,OUT018,2990.355731940107
NCJ17,OUT049,2041.1996510054132
NCS41,OUT046,2964.7704748118663
NCL17,OUT049,2630.930860951795
NCO17,OUT045,1328.765970633639
NCM42,OUT027,3130.8142154470042
NCF19,OUT035,815.8535557864584
NCE06,OUT046,2681.281189971849
NCR42,OUT019,-34.67134479454239
NCR06,OUT018,254.95956376075287
NCF18,OUT017,2991.5255840101963
NCD43,OUT027,2898.082555072632
NCD54,OUT018,-234.27030617373407
NCY54,OUT017,2749.497493614542
NCY42,OUT027,2813.563310205692
NCL06,OUT046,4199.9235222622465
NCW42,OUT045,4069.3366641494067
NCX06,OUT049,3536.4233869029626
NCG06,OUT045,3936.8098751763036
NCC43,OUT027,6107.552087007076
NCO06,OUT017,935.7419289622776
NCM42,OUT035,1472.4852807650602
NCY06,OUT035,2173.011120785304
NCF31,OUT035,2765.129817666816
NCC07,OUT017,953.337172990162
NCD19,OUT027,2184.0121570261445
NCI06,OUT010,859.5887279715446
NCH07,OUT018,1955.3210989330726
NCH54,OUT017,2726.8337061697725
NCP14,OUT010,55.61681090300954
NCE19,OUT017,725.0604828052928
NCN18,OUT049,1455.907954019101
NCG54,OUT035,3216.845522543167
NCC31,OUT027,3229.3352954824
NCC55,OUT019,-37.5275143178776
NCZ42,OUT046,6073.5931033056895
NCG55,OUT045,1829.3500891259416
NCK54,OUT046,1534.186875120745
NCC55,OUT049,603.3465576253061
NCU18,OUT049,2296.8740242453987
NCU42,OUT046,3674.639494143432
NCY30,OUT017,2165.137229328477
NCD07,OUT045,1423.4788132629358
NCT42,OUT013,2952.3609554533214
NCF31,OUT017,2447.7810203964514
NCB07,OUT013,1497.5029965398594
NCI30,OUT010,760.8943489724893
NCG19,OUT046,4343.563169749075
NCQ18,OUT046,122.34110860274177
NCW42,OUT013,4695.730354660805
NCC06,OUT018,1718.2480796214018
NCD43,OUT017,1758.6505782852093
NCL54,OUT013,2307.3722540655076
NCY30,OUT019,386.43572752790874
NCA30,OUT045,3555.233514838823
NCC19,OUT018,2100.929221768983
NCE42,OUT045,1905.2971989421214
NCT30,OUT045,823.1302851432597
NCZ30,OUT018,1254.5913406911852
NCC06,OUT019,329.9057950841143
NCO30,OUT010,365.54022008824904
NCM54,OUT045,1049.566512854042
NCA18,OUT018,1393.9926829499568
NCT06,OUT046,3245.8462090815447
NCU18,OUT010,430.17044313303245
NCR54,OUT049,2995.232736624919
NCO18,OUT018,2073.3845798186576
NCL42,OUT045,4059.0617505078017
NCA18,OUT017,1736.4607054934636
NCO18,OUT019,30.111366336393758
NCS42,OUT018,1091.9991267669336
NCC43,OUT045,5366.049254283384
NCV18,OUT046,668.0360162530217
NCA42,OUT018,2682.130185606702
NCC30,OUT045,3276.098939449807
NCT06,OUT027,3847.1060567391924
NCH42,OUT045,3999.327162706243
NCM42,OUT013,3445.050024452671
NCT42,OUT019,890.6164633823723
NCH54,OUT045,3436.127239917103
NCP06,OUT045,2693.825867569411
NCI06,OUT017,3707.237923009581
NCO26,OUT027,2522.9500927194085
NCG42,OUT017,1976.3299411093365
NCP06,OUT013,3463.5212618444625
NCN30,OUT049,782.4451731058521
NCP30,OUT018,753.2833423638658
NCP02,OUT035,1494.0460655404604
NCB18,OUT017,1321.0300246850857
NCQ50,OUT018,3596.5195778645802
NCR30,OUT027,2016.0313929030042
NCL54,OUT035,3292.5179028850807
NCA29,OUT027,4487.0918935021145
NCS30,OUT027,2980.771880750131
NCN26,OUT049,2718.8330311374802
NCH42,OUT019,1250.2477562791128
NCL06,OUT027,7241.284371800799
NCD06,OUT035,790.6728561418174
NCE06,OUT013,2688.696114844693
NCR18,OUT045,1035.2266494368703
NCF54,OUT013,2052.804545373004
NCP14,OUT049,1069.5995302440315
NCJ06,OUT049,2471.01091397833
NCJ06,OUT045,2193.7577594330132
NCL30,OUT017,2937.784678316568
NCF30,OUT027,3210.5780354102167
NCP54,OUT013,1786.4892887189542
NCG18,OUT049,1455.6698661888402
NCE42,OUT010,582.9139894148382
NCE30,OUT018,3035.4720047003157
NCA54,OUT018,2591.3716566004696
NCA29,OUT049,3469.474311896878
NCJ18,OUT018,1466.3084700690904
NCP30,OUT046,734.856481389764
NCR42,OUT018,172.55334626119748
NCK30,OUT027,5578.100192717331
NCC18,OUT019,371.26947003987493
NCL42,OUT027,5210.800907789786
NCE43,OUT049,3936.7903815175487
NCM42,OUT018,1914.4831969355703
NCZ30,OUT019,320.69709560972865
NCO18,OUT049,2970.6489201629065
NCF19,OUT010,140.07630721691703
NCA54,OUT017,4196.493849377513
NCD31,OUT013,2279.320609839157
NCM42,OUT046,2105.621757318989
NCM54,OUT010,248.5322287782717
NCD06,OUT045,827.1656212713704
NCR54,OUT045,1753.7311482451084
NCL18,OUT027,5475.546373245699
NCF54,OUT035,2491.340070653765
NCE06,OUT045,2665.7742746033837
NCN54,OUT049,1325.7477348455723
NCQ30,OUT027,3353.9354161865363
NCR30,OUT017,1666.5864411941802
NCN18,OUT017,2091.8986714161833
NCQ02,OUT045,2391.0773725376976
NCJ18,OUT019,396.181083537532
NCE18,OUT027,5908.753924497655
NCD06,OUT019,124.0474819718454
NCA18,OUT035,1321.2235729340064
NCG19,OUT045,1861.586364239322
NCD43,OUT018,1078.551649039125
NCP18,OUT013,2144.52241035982
NCI43,OUT045,1097.2034043551726
NCG18,OUT017,2372.8760326318534
NCZ42,OUT045,5107.0459610707885
NCS18,OUT027,3050.6721430550997
NCO26,OUT010,166.47837524845067
NCB19,OUT013,1075.557380145987
NCP54,OUT027,3367.470706416599
NCU06,OUT045,2824.767473911519
NCT18,OUT049,4439.550063486242
NCB31,OUT013,3680.434806589842
NCP54,OUT046,2118.9291550761623
NCW54,OUT017,945.6166885433074
NCC31,OUT018,3363.5356854128863
NCR30,OUT035,2197.013263494555
NCT30,OUT046,1145.4517574577915
NCS38,OUT017,1549.68650345156
NCJ06,OUT018,1977.0995095195376
NCT30,OUT027,1267.5204798080308
NCR42,OUT027,881.5132252704091
NCF42,OUT049,2624.969981181851
NCV42,OUT019,253.5068301939914
NCM42,OUT010,26.150620095126442
NCI30,OUT027,6298.145649170806
NCV42,OUT035,1758.5400531305565
NCB55,OUT035,777.0375758414484
NCT06,OUT049,1964.7114762253998
NCJ43,OUT045,3174.727975211471
NCR06,OUT017,555.6172142826201
NCZ06,OUT045,3863.435638801693
NCW42,OUT049,1515.1090070943053
NCM54,OUT049,2659.2787087201805
NCN18,OUT046,752.9195719104864
NCU06,OUT027,7917.823995095569
NCX54,OUT013,1659.2677425013378
NCB07,OUT045,2442.376667405069
NCI42,OUT019,-811.9984500028424
NCM06,OUT046,1011.6171938642258
NCQ02,OUT010,828.5276503513833
NCY06,OUT049,1547.4025872114173
NCI06,OUT035,4307.0234863309715
NCK54,OUT019,257.39582186291545
NCW30,OUT049,3896.239519350868
NCC55,OUT027,581.2224997445103
NCH43,OUT027,4623.020080492825
NCM54,OUT017,2608.827062164982
NCH55,OUT013,2087.1413478721906
NCT06,OUT017,2697.0364797473394
NCQ42,OUT010,221.918196792775
NCD31,OUT035,3643.677733574349
NCF43,OUT046,507.2743017921907
NCD55,OUT018,242.11708585468068
NCP18,OUT019,387.2824316137535
NCE55,OUT018,696.9190203436415
NCS54,OUT017,2558.828370957067
